,Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Quantity,Discount,Profit,Order_DOW,Ship_DOW,Order_Month,Ship_Month,Order_Year,Ship_Year
5740,5741,US-2017-147886,2017-03-28,2017-03-31,First Class,DH-13075,Dave Hallsten,Corporate,United States,Fairfield,California,94533,West,FUR-FU-10001095,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,1,0.0,10.0624,28,31,3,3,2017,2017
5741,5742,US-2017-147886,2017-03-28,2017-03-31,First Class,DH-13075,Dave Hallsten,Corporate,United States,Fairfield,California,94533,West,TEC-MA-10004679,Technology,Machines,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,2,0.2,53.272,28,31,3,3,2017,2017
5742,5743,US-2017-147886,2017-03-28,2017-03-31,First Class,DH-13075,Dave Hallsten,Corporate,United States,Fairfield,California,94533,West,OFF-PA-10003651,Office Supplies,Paper,Xerox 1968,4,0.0,12.8256,28,31,3,3,2017,2017
5743,5744,US-2017-147886,2017-03-28,2017-03-31,First Class,DH-13075,Dave Hallsten,Corporate,United States,Fairfield,California,94533,West,OFF-PA-10000743,Office Supplies,Paper,Xerox 1977,3,0.0,9.6192,28,31,3,3,2017,2017
5744,5745,US-2017-147886,2017-03-28,2017-03-31,First Class,DH-13075,Dave Hallsten,Corporate,United States,Fairfield,California,94533,West,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving,7,0.0,7.9548,28,31,3,3,2017,2017
5745,5746,US-2017-147886,2017-03-28,2017-03-31,First Class,DH-13075,Dave Hallsten,Corporate,United States,Fairfield,California,94533,West,FUR-FU-10003829,Furniture,Furnishings,Stackable Trays,7,0.0,6.8992,28,31,3,3,2017,2017
5746,5747,CA-2016-113733,2016-08-12,2016-12-12,Standard Class,LH-16900,Lena Hernandez,Consumer,United States,Greenville,North Carolina,27834,South,TEC-PH-10002496,Technology,Phones,Cisco SPA301,2,0.2,31.198,12,12,8,12,2016,2016
5747,5748,CA-2016-113733,2016-08-12,2016-12-12,Standard Class,LH-16900,Lena Hernandez,Consumer,United States,Greenville,North Carolina,27834,South,TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R,3,0.2,17.8794,12,12,8,12,2016,2016
5748,5749,CA-2016-113733,2016-08-12,2016-12-12,Standard Class,LH-16900,Lena Hernandez,Consumer,United States,Greenville,North Carolina,27834,South,TEC-AC-10004877,Technology,Accessories,Imation 30456 USB Flash Drive 8GB,3,0.2,-2.484,12,12,8,12,2016,2016
5749,5750,CA-2017-104913,2017-11-18,2017-11-22,Standard Class,DK-13090,Dave Kipp,Consumer,United States,Long Beach,New York,11561,East,TEC-PH-10000923,Technology,Phones,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",5,0.0,36.7255,18,22,11,11,2017,2017
5750,5751,CA-2014-145800,2014-05-30,2014-05-06,Standard Class,SS-20410,Shahid Shariari,Consumer,United States,Buffalo Grove,Illinois,60089,Central,FUR-TA-10001539,Furniture,Tables,Chromcraft Rectangular Conference Tables,3,0.5,-184.8366,30,6,5,5,2014,2014
5751,5752,CA-2016-125850,2016-01-22,2016-01-28,Standard Class,FP-14320,Frank Preis,Consumer,United States,San Diego,California,92037,West,OFF-LA-10003498,Office Supplies,Labels,Avery 475,3,0.0,22.2,22,28,1,1,2016,2016
5752,5753,CA-2016-125850,2016-01-22,2016-01-28,Standard Class,FP-14320,Frank Preis,Consumer,United States,San Diego,California,92037,West,OFF-LA-10004484,Office Supplies,Labels,Avery 476,5,0.0,9.499,22,28,1,1,2016,2016
5753,5754,CA-2016-118514,2016-03-02,2016-10-02,Standard Class,LC-17050,Liz Carlisle,Consumer,United States,Richmond,Kentucky,40475,South,FUR-CH-10000015,Furniture,Chairs,Hon Multipurpose Stacking Arm Chairs,4,0.0,225.264,2,2,3,10,2016,2016
5754,5755,CA-2015-150749,2015-03-29,2015-03-04,Second Class,AS-10240,Alan Shonely,Consumer,United States,Springfield,Virginia,22153,South,OFF-AR-10003732,Office Supplies,Art,Newell 333,2,0.0,1.4456,29,4,3,3,2015,2015
5755,5756,CA-2014-163748,2014-10-14,2014-10-18,Standard Class,HG-15025,Hunter Glantz,Consumer,United States,Fort Worth,Texas,76106,Central,OFF-AP-10004052,Office Supplies,Appliances,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",4,0.8,-8.532,14,18,10,10,2014,2014
5756,5757,CA-2014-163748,2014-10-14,2014-10-18,Standard Class,HG-15025,Hunter Glantz,Consumer,United States,Fort Worth,Texas,76106,Central,TEC-CO-10002095,Technology,Copiers,Hewlett Packard 610 Color Digital Copier / Printer,5,0.2,624.9875,14,18,10,10,2014,2014
5757,5758,CA-2015-119634,2015-11-08,2015-08-16,Standard Class,BW-11065,Barry Weirich,Consumer,United States,Raleigh,North Carolina,27604,South,FUR-FU-10004270,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",3,0.2,12.1149,8,16,11,8,2015,2015
5758,5759,CA-2015-149300,2015-11-22,2015-11-23,First Class,BH-11710,Brosina Hoffman,Consumer,United States,Hialeah,Florida,33012,South,TEC-MA-10000423,Technology,Machines,Texas Instruments TI-34 Scientific Calculator,3,0.5,-1.9791,22,23,11,11,2015,2015
5759,5760,US-2016-111528,2016-12-30,2016-12-30,Same Day,JP-16135,Julie Prescott,Home Office,United States,Los Angeles,California,90032,West,OFF-ST-10001526,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart ,4,0.0,125.1432,30,30,12,12,2016,2016
5760,5761,US-2016-111528,2016-12-30,2016-12-30,Same Day,JP-16135,Julie Prescott,Home Office,United States,Los Angeles,California,90032,West,OFF-BI-10002194,Office Supplies,Binders,Cardinal Hold-It CD Pocket,1,0.2,2.1546,30,30,12,12,2016,2016
5761,5762,CA-2017-158169,2017-12-08,2017-08-15,First Class,JM-16195,Justin MacKendrick,Consumer,United States,Lake Forest,California,92630,West,OFF-AP-10000828,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,3,0.0,152.0232,8,15,12,8,2017,2017
5762,5763,CA-2017-158169,2017-12-08,2017-08-15,First Class,JM-16195,Justin MacKendrick,Consumer,United States,Lake Forest,California,92630,West,FUR-FU-10001473,Furniture,Furnishings,DAX Wood Document Frame,4,0.0,19.7712,8,15,12,8,2017,2017
5763,5764,CA-2015-162047,2015-03-11,2015-05-11,First Class,FH-14365,Fred Hopkins,Corporate,United States,Long Beach,New York,11561,East,FUR-CH-10004983,Furniture,Chairs,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,10,0.1,209.274,11,11,3,5,2015,2015
5764,5765,CA-2015-117772,2015-10-09,2015-12-09,Second Class,MC-17575,Matt Collins,Consumer,United States,Seattle,Washington,98103,West,OFF-ST-10003994,Office Supplies,Storage,"Belkin 19"" Center-Weighted Shelf, Gray",6,0.0,17.694,9,9,10,12,2015,2015
5765,5766,US-2014-126340,2014-08-11,2014-11-14,Standard Class,EB-13870,Emily Burns,Consumer,United States,Redding,California,96003,West,TEC-PH-10004447,Technology,Phones,Toshiba IPT2010-SD IP Telephone,3,0.2,25.0182,11,14,8,11,2014,2014
5766,5767,CA-2016-149685,2016-08-10,2016-10-15,Standard Class,PM-19135,Peter McVee,Home Office,United States,San Antonio,Texas,78207,Central,OFF-LA-10004545,Office Supplies,Labels,Avery 50,6,0.2,20.2986,10,15,8,10,2016,2016
5767,5768,CA-2017-126396,2017-08-09,2017-12-09,Second Class,AR-10345,Alex Russell,Corporate,United States,Houston,Texas,77070,Central,TEC-AC-10003116,Technology,Accessories,Memorex Froggy Flash Drive 8 GB,6,0.2,20.235,9,9,8,12,2017,2017
5768,5769,CA-2015-154900,2015-02-25,2015-01-03,Standard Class,SS-20875,Sung Shariari,Consumer,United States,Leominster,Massachusetts,1453,East,OFF-LA-10001641,Office Supplies,Labels,Avery 518,1,0.0,1.512,25,3,2,1,2015,2015
5769,5770,CA-2015-154900,2015-02-25,2015-01-03,Standard Class,SS-20875,Sung Shariari,Consumer,United States,Leominster,Massachusetts,1453,East,OFF-PA-10002377,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",4,0.0,10.224,25,3,2,1,2015,2015
5770,5771,CA-2015-103835,2015-09-24,2015-09-28,Standard Class,SC-20440,Shaun Chance,Corporate,United States,Los Angeles,California,90032,West,FUR-FU-10000010,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",3,0.0,4.6221,24,28,9,9,2015,2015
5771,5772,CA-2015-103835,2015-09-24,2015-09-28,Standard Class,SC-20440,Shaun Chance,Corporate,United States,Los Angeles,California,90032,West,OFF-AP-10002651,Office Supplies,Appliances,Hoover Upright Vacuum With Dirt Cup,4,0.0,335.8548,24,28,9,9,2015,2015
5772,5773,CA-2015-158939,2015-11-26,2015-01-12,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Springfield,Missouri,65807,Central,TEC-CO-10002313,Technology,Copiers,Canon PC1080F Personal Copier,1,0.0,233.9961,26,12,11,1,2015,2015
5773,5774,CA-2016-117408,2016-08-31,2016-06-09,Standard Class,TP-21130,Theone Pippenger,Consumer,United States,Waco,Texas,76706,Central,OFF-ST-10001580,Office Supplies,Storage,Super Decoflex Portable Personal File,2,0.2,2.3968,31,9,8,6,2016,2016
5774,5775,CA-2016-142398,2016-12-04,2016-04-16,Standard Class,BP-11290,Beth Paige,Consumer,United States,Los Angeles,California,90036,West,FUR-CH-10001545,Furniture,Chairs,Hon Comfortask Task/Swivel Chairs,7,0.2,-31.9144,4,16,12,4,2016,2016
5775,5776,CA-2016-142398,2016-12-04,2016-04-16,Standard Class,BP-11290,Beth Paige,Consumer,United States,Los Angeles,California,90036,West,OFF-BI-10004826,Office Supplies,Binders,JM Magazine Binder,1,0.2,4.6228,4,16,12,4,2016,2016
5776,5777,CA-2016-105277,2016-04-12,2016-08-12,Standard Class,LM-17065,Liz MacKendrick,Consumer,United States,Auburn,New York,13021,East,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,3,0.2,5.823,12,12,4,8,2016,2016
5777,5778,CA-2016-112060,2016-04-12,2016-09-12,Standard Class,KT-16465,Kean Takahito,Consumer,United States,San Francisco,California,94109,West,OFF-PA-10000994,Office Supplies,Paper,Xerox 1915,1,0.0,50.328,12,12,4,9,2016,2016
5778,5779,CA-2014-105270,2014-11-11,2014-11-18,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Los Angeles,California,90008,West,OFF-AR-10003156,Office Supplies,Art,50 Colored Long Pencils,3,0.0,7.9248,11,18,11,11,2014,2014
5779,5780,CA-2014-105270,2014-11-11,2014-11-18,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Los Angeles,California,90008,West,FUR-CH-10000988,Furniture,Chairs,Hon Olson Stacker Stools,1,0.2,11.2648,11,18,11,11,2014,2014
5780,5781,US-2015-159513,2015-02-04,2015-09-04,Standard Class,JD-15790,John Dryer,Consumer,United States,Los Angeles,California,90049,West,TEC-MA-10003329,Technology,Machines,"Vtech AT&T CL2940 Corded Speakerphone, Black",3,0.2,24.2919,4,4,2,9,2015,2015
5781,5782,CA-2015-155586,2015-12-12,2015-12-16,Second Class,XP-21865,Xylona Preis,Consumer,United States,Chico,California,95928,West,OFF-AR-10001547,Office Supplies,Art,Newell 311,1,0.0,0.5967,12,16,12,12,2015,2015
5782,5783,CA-2015-155586,2015-12-12,2015-12-16,Second Class,XP-21865,Xylona Preis,Consumer,United States,Chico,California,95928,West,OFF-EN-10003072,Office Supplies,Envelopes,Peel & Seel Envelopes,4,0.0,7.4496,12,16,12,12,2015,2015
5783,5784,CA-2015-155586,2015-12-12,2015-12-16,Second Class,XP-21865,Xylona Preis,Consumer,United States,Chico,California,95928,West,OFF-PA-10000726,Office Supplies,Paper,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",4,0.0,16.398,12,16,12,12,2015,2015
5784,5785,CA-2017-141117,2017-02-10,2017-08-10,Standard Class,JK-16090,Juliana Krohn,Consumer,United States,Springfield,Oregon,97477,West,FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,6,0.7,-384.7164,10,10,2,8,2017,2017
5785,5786,CA-2017-141117,2017-02-10,2017-08-10,Standard Class,JK-16090,Juliana Krohn,Consumer,United States,Springfield,Oregon,97477,West,OFF-SU-10004664,Office Supplies,Supplies,Acme Softgrip Scissors,6,0.2,4.3956,10,10,2,8,2017,2017
5786,5787,CA-2017-141117,2017-02-10,2017-08-10,Standard Class,JK-16090,Juliana Krohn,Consumer,United States,Springfield,Oregon,97477,West,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",7,0.7,-16.6012,10,10,2,8,2017,2017
5787,5788,CA-2017-141117,2017-02-10,2017-08-10,Standard Class,JK-16090,Juliana Krohn,Consumer,United States,Springfield,Oregon,97477,West,OFF-AR-10003727,Office Supplies,Art,Berol Giant Pencil Sharpener,7,0.2,10.7037,10,10,2,8,2017,2017
5788,5789,CA-2017-115070,2017-10-04,2017-04-14,Second Class,MG-18205,Mitch Gastineau,Corporate,United States,Jacksonville,Florida,32216,South,FUR-FU-10003829,Furniture,Furnishings,Stackable Trays,5,0.2,1.848,4,14,10,4,2017,2017
5789,5790,CA-2017-115070,2017-10-04,2017-04-14,Second Class,MG-18205,Mitch Gastineau,Corporate,United States,Jacksonville,Florida,32216,South,OFF-BI-10003712,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",3,0.7,-3.0933,4,14,10,4,2017,2017
5790,5791,CA-2017-140186,2017-09-29,2017-02-10,First Class,PG-18820,Patrick Gardner,Consumer,United States,Bakersfield,California,93309,West,OFF-FA-10002280,Office Supplies,Fasteners,Advantus Plastic Paper Clips,7,0.0,16.8,29,10,9,2,2017,2017
5791,5792,CA-2017-140186,2017-09-29,2017-02-10,First Class,PG-18820,Patrick Gardner,Consumer,United States,Bakersfield,California,93309,West,FUR-CH-10002961,Furniture,Chairs,"Leather Task Chair, Black",1,0.2,0.0,29,10,9,2,2017,2017
5792,5793,CA-2017-140186,2017-09-29,2017-02-10,First Class,PG-18820,Patrick Gardner,Consumer,United States,Bakersfield,California,93309,West,OFF-AP-10002578,Office Supplies,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",2,0.0,25.4384,29,10,9,2,2017,2017
5793,5794,CA-2017-140186,2017-09-29,2017-02-10,First Class,PG-18820,Patrick Gardner,Consumer,United States,Bakersfield,California,93309,West,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",1,0.0,15.525,29,10,9,2,2017,2017
5794,5795,CA-2017-140186,2017-09-29,2017-02-10,First Class,PG-18820,Patrick Gardner,Consumer,United States,Bakersfield,California,93309,West,OFF-BI-10003364,Office Supplies,Binders,Binding Machine Supplies,2,0.2,16.3352,29,10,9,2,2017,2017
5795,5796,CA-2014-124856,2014-09-29,2014-03-10,Second Class,LD-17005,Lisa DeCherney,Consumer,United States,New York City,New York,10011,East,OFF-ST-10002615,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts",9,0.0,362.8404,29,10,9,3,2014,2014
5796,5797,CA-2014-124856,2014-09-29,2014-03-10,Second Class,LD-17005,Lisa DeCherney,Consumer,United States,New York City,New York,10011,East,FUR-FU-10000521,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",4,0.0,36.3816,29,10,9,3,2014,2014
5797,5798,CA-2014-124856,2014-09-29,2014-03-10,Second Class,LD-17005,Lisa DeCherney,Consumer,United States,New York City,New York,10011,East,OFF-LA-10000121,Office Supplies,Labels,Avery 48,3,0.0,8.694,29,10,9,3,2014,2014
5798,5799,CA-2014-124856,2014-09-29,2014-03-10,Second Class,LD-17005,Lisa DeCherney,Consumer,United States,New York City,New York,10011,East,OFF-PA-10001289,Office Supplies,Paper,White Computer Printout Paper by Universal,2,0.0,37.9848,29,10,9,3,2014,2014
5799,5800,CA-2014-166716,2014-08-20,2014-08-25,Second Class,CR-12730,Craig Reiter,Consumer,United States,Chicago,Illinois,60610,Central,FUR-CH-10004495,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",2,0.3,-6.0196,20,25,8,8,2014,2014
5800,5801,CA-2014-123225,2014-11-07,2014-07-14,First Class,MN-17935,Michael Nguyen,Consumer,United States,El Paso,Texas,79907,Central,TEC-PH-10000895,Technology,Phones,Polycom VVX 310 VoIP phone,4,0.2,43.1976,7,14,11,7,2014,2014
5801,5802,CA-2014-123225,2014-11-07,2014-07-14,First Class,MN-17935,Michael Nguyen,Consumer,United States,El Paso,Texas,79907,Central,OFF-PA-10000552,Office Supplies,Paper,Xerox 200,2,0.2,3.6288,7,14,11,7,2014,2014
5802,5803,CA-2015-163440,2015-03-22,2015-03-24,First Class,RD-19900,Ruben Dartt,Consumer,United States,Thousand Oaks,California,91360,West,TEC-PH-10000376,Technology,Phones,Square Credit Card Reader,2,0.2,1.1988,22,24,3,3,2015,2015
5803,5804,US-2017-106796,2017-12-05,2017-05-19,Standard Class,JP-16135,Julie Prescott,Home Office,United States,Springfield,Ohio,45503,East,OFF-AR-10003504,Office Supplies,Art,Newell 347,3,0.2,1.1556,5,19,12,5,2017,2017
5804,5805,CA-2017-113873,2017-11-13,2017-11-19,Standard Class,KE-16420,Katrina Edelman,Corporate,United States,Dallas,Texas,75220,Central,OFF-ST-10000943,Office Supplies,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,4,0.2,6.1792,13,19,11,11,2017,2017
5805,5806,CA-2017-113873,2017-11-13,2017-11-19,Standard Class,KE-16420,Katrina Edelman,Corporate,United States,Dallas,Texas,75220,Central,FUR-BO-10003441,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",3,0.32,-27.2646,13,19,11,11,2017,2017
5806,5807,CA-2016-149783,2016-04-09,2016-07-09,Second Class,DL-13315,Delfina Latchford,Consumer,United States,Knoxville,Tennessee,37918,South,OFF-PA-10002195,Office Supplies,Paper,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",3,0.2,4.1148,9,9,4,7,2016,2016
5807,5808,CA-2016-149783,2016-04-09,2016-07-09,Second Class,DL-13315,Delfina Latchford,Consumer,United States,Knoxville,Tennessee,37918,South,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,2,0.2,8.7168,9,9,4,7,2016,2016
5808,5809,CA-2016-149783,2016-04-09,2016-07-09,Second Class,DL-13315,Delfina Latchford,Consumer,United States,Knoxville,Tennessee,37918,South,OFF-AR-10002987,Office Supplies,Art,Prismacolor Color Pencil Set,2,0.2,8.3328,9,9,4,7,2016,2016
5809,5810,CA-2016-125017,2016-06-02,2016-11-02,Standard Class,KB-16240,Karen Bern,Corporate,United States,Chattanooga,Tennessee,37421,South,FUR-FU-10000723,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",4,0.2,-18.1808,2,2,6,11,2016,2016
5810,5811,US-2015-163279,2015-03-22,2015-03-26,Standard Class,JD-16150,Justin Deggeller,Corporate,United States,San Diego,California,92037,West,OFF-PA-10003127,Office Supplies,Paper,Easy-staple paper,4,0.0,48.5392,22,26,3,3,2015,2015
5811,5812,US-2015-163279,2015-03-22,2015-03-26,Standard Class,JD-16150,Justin Deggeller,Corporate,United States,San Diego,California,92037,West,FUR-FU-10000747,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,2,0.0,15.6332,22,26,3,3,2015,2015
5812,5813,US-2015-163279,2015-03-22,2015-03-26,Standard Class,JD-16150,Justin Deggeller,Corporate,United States,San Diego,California,92037,West,TEC-PH-10001795,Technology,Phones,ClearOne CHATAttach 160 - speaker phone,3,0.2,185.997,22,26,3,3,2015,2015
5813,5814,CA-2015-150196,2015-02-07,2015-03-07,First Class,SR-20740,Steven Roelle,Home Office,United States,New York City,New York,10024,East,OFF-PA-10003797,Office Supplies,Paper,Xerox 209,3,0.0,9.3312,7,7,2,3,2015,2015
5814,5815,US-2015-106495,2015-06-15,2015-06-17,First Class,AC-10450,Amy Cox,Consumer,United States,Tampa,Florida,33614,South,TEC-AC-10002718,Technology,Accessories,Belkin Standard 104 key USB Keyboard,1,0.2,-0.7295,15,17,6,6,2015,2015
5815,5816,CA-2014-124730,2014-11-26,2014-11-26,Same Day,LS-17245,Lynn Smith,Consumer,United States,Utica,New York,13501,East,TEC-PH-10002170,Technology,Phones,ClearSounds CSC500 Amplified Spirit Phone Corded phone,4,0.0,78.3888,26,26,11,11,2014,2014
5816,5817,CA-2014-124730,2014-11-26,2014-11-26,Same Day,LS-17245,Lynn Smith,Consumer,United States,Utica,New York,13501,East,OFF-BI-10001078,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",3,0.2,4.6806,26,26,11,11,2014,2014
5817,5818,CA-2014-124730,2014-11-26,2014-11-26,Same Day,LS-17245,Lynn Smith,Consumer,United States,Utica,New York,13501,East,OFF-BI-10001031,Office Supplies,Binders,Pressboard Data Binders by Wilson Jones,4,0.2,5.7672,26,26,11,11,2014,2014
5818,5819,CA-2014-124730,2014-11-26,2014-11-26,Same Day,LS-17245,Lynn Smith,Consumer,United States,Utica,New York,13501,East,OFF-LA-10001158,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",9,0.0,44.712,26,26,11,11,2014,2014
5819,5820,CA-2014-124730,2014-11-26,2014-11-26,Same Day,LS-17245,Lynn Smith,Consumer,United States,Utica,New York,13501,East,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,4,0.0,5.6448,26,26,11,11,2014,2014
5820,5821,CA-2017-117632,2017-12-05,2017-05-18,Standard Class,CS-12175,Charles Sheldon,Corporate,United States,San Francisco,California,94122,West,OFF-SU-10000157,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,2,0.0,4.7724,5,18,12,5,2017,2017
5821,5822,CA-2017-117632,2017-12-05,2017-05-18,Standard Class,CS-12175,Charles Sheldon,Corporate,United States,San Francisco,California,94122,West,OFF-AP-10004868,Office Supplies,Appliances,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,1,0.0,2.0979,5,18,12,5,2017,2017
5822,5823,CA-2017-117632,2017-12-05,2017-05-18,Standard Class,CS-12175,Charles Sheldon,Corporate,United States,San Francisco,California,94122,West,FUR-TA-10001520,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",5,0.2,-10.7055,5,18,12,5,2017,2017
5823,5824,CA-2017-117632,2017-12-05,2017-05-18,Standard Class,CS-12175,Charles Sheldon,Corporate,United States,San Francisco,California,94122,West,OFF-BI-10001900,Office Supplies,Binders,"DXL Angle-View Binders with Locking Rings, Black",4,0.2,6.4692,5,18,12,5,2017,2017
5824,5825,CA-2014-115056,2014-02-05,2014-02-05,Same Day,AR-10510,Andrew Roberts,Consumer,United States,Columbus,Ohio,43229,East,OFF-AP-10003971,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,3,0.2,1.9602,5,5,2,2,2014,2014
5825,5826,CA-2017-161067,2017-03-09,2017-06-09,Second Class,KB-16405,Katrina Bavinger,Home Office,United States,New York City,New York,10035,East,OFF-PA-10000418,Office Supplies,Paper,Xerox 189,4,0.0,201.312,9,9,3,6,2017,2017
5826,5827,CA-2017-161067,2017-03-09,2017-06-09,Second Class,KB-16405,Katrina Bavinger,Home Office,United States,New York City,New York,10035,East,FUR-CH-10004626,Furniture,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,1,0.1,14.1246,9,9,3,6,2017,2017
5827,5828,CA-2017-161067,2017-03-09,2017-06-09,Second Class,KB-16405,Katrina Bavinger,Home Office,United States,New York City,New York,10035,East,FUR-CH-10004860,Furniture,Chairs,Global Low Back Tilter Chair,2,0.1,-8.0784,9,9,3,6,2017,2017
5828,5829,CA-2017-161067,2017-03-09,2017-06-09,Second Class,KB-16405,Katrina Bavinger,Home Office,United States,New York City,New York,10035,East,OFF-AR-10003251,Office Supplies,Art,Prang Drawing Pencil Set,2,0.0,2.224,9,9,3,6,2017,2017
5829,5830,CA-2016-122063,2016-03-12,2016-07-12,Standard Class,MM-17920,Michael Moore,Consumer,United States,Richmond,Indiana,47374,Central,FUR-TA-10004575,Furniture,Tables,Hon 5100 Series Wood Tables,2,0.0,104.7528,12,12,3,7,2016,2016
5830,5831,CA-2016-122063,2016-03-12,2016-07-12,Standard Class,MM-17920,Michael Moore,Consumer,United States,Richmond,Indiana,47374,Central,FUR-CH-10004754,Furniture,Chairs,"Global Stack Chair with Arms, Black",1,0.0,8.0946,12,12,3,7,2016,2016
5831,5832,CA-2015-111206,2015-07-18,2015-07-22,Standard Class,RF-19735,Roland Fjeld,Consumer,United States,San Diego,California,92105,West,TEC-AC-10003095,Technology,Accessories,Logitech G35 7.1-Channel Surround Sound Headset,4,0.0,176.7864,18,22,7,7,2015,2015
5832,5833,CA-2016-142895,2016-07-21,2016-07-26,Standard Class,BP-11290,Beth Paige,Consumer,United States,Concord,North Carolina,28027,South,OFF-LA-10000262,Office Supplies,Labels,Avery 494,3,0.2,2.0358,21,26,7,7,2016,2016
5833,5834,CA-2016-142895,2016-07-21,2016-07-26,Standard Class,BP-11290,Beth Paige,Consumer,United States,Concord,North Carolina,28027,South,FUR-CH-10002961,Furniture,Chairs,"Leather Task Chair, Black",5,0.2,0.0,21,26,7,7,2016,2016
5834,5835,CA-2015-101868,2015-09-06,2015-06-16,Standard Class,MJ-17740,Max Jones,Consumer,United States,Miami,Florida,33178,South,OFF-BI-10003876,Office Supplies,Binders,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",5,0.7,-42.8,6,16,9,6,2015,2015
5835,5836,CA-2015-101868,2015-09-06,2015-06-16,Standard Class,MJ-17740,Max Jones,Consumer,United States,Miami,Florida,33178,South,OFF-BI-10002133,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",3,0.7,-26.964,6,16,9,6,2015,2015
5836,5837,CA-2015-101868,2015-09-06,2015-06-16,Standard Class,MJ-17740,Max Jones,Consumer,United States,Miami,Florida,33178,South,TEC-AC-10004396,Technology,Accessories,Logitech Keyboard K120,5,0.2,-8.1675,6,16,9,6,2015,2015
5837,5838,CA-2017-133207,2017-11-27,2017-03-12,Standard Class,DO-13645,Doug O'Connell,Consumer,United States,Los Angeles,California,90036,West,TEC-PH-10004100,Technology,Phones,Griffin GC17055 Auxiliary Audio Cable,4,0.2,5.7568,27,12,11,3,2017,2017
5838,5839,CA-2015-132948,2015-03-27,2015-03-04,Standard Class,MV-17485,Mark Van Huff,Consumer,United States,Seattle,Washington,98115,West,OFF-ST-10000636,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,5,0.0,3.348,27,4,3,3,2015,2015
5839,5840,CA-2015-134992,2015-09-22,2015-09-26,Second Class,MG-17875,Michael Grace,Home Office,United States,Arlington,Virginia,22204,South,OFF-PA-10001972,Office Supplies,Paper,Xerox 214,5,0.0,15.552,22,26,9,9,2015,2015
5840,5841,CA-2015-134992,2015-09-22,2015-09-26,Second Class,MG-17875,Michael Grace,Home Office,United States,Arlington,Virginia,22204,South,FUR-FU-10002554,Furniture,Furnishings,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",2,0.0,11.0354,22,26,9,9,2015,2015
